CID,RA,DEC,zCMB,MU_SH0ES,MU_SH0ES_ERR_DIAG,mu_model,resid_mu,resid_mu_err,n_025cdeg,n_050cdeg,n_100cdeg,n_200cdeg,n_300cdeg,n_500cdeg,log_rho_025,log_rho_050,log_rho_100,log_rho_200,log_rho_300,log_rho_500,rho_100_std,full_grad_logrho_logr,abs_full_grad,multiscale_var,best_window_abs_grad,graph_degree,neighbor_log_rho_mean,neighbor_log_rho_std,own_minus_neighbor,abs_own_minus_neighbor,neighbor_high_low_pairs,corridor_betweenness,graph_neck_score,abs_resid
1999dk,22.8622,14.2849,0.014,33.8053,0.288803,33.80585071460157,-0.0005507146015659,0.288803,13212,53508,230648,946753,2119326,5844146,4.827971544951431,4.8333369533954125,4.865801703330475,4.877027284652477,4.874805588894949,4.871631250003877,0.19586008501783145,0.017491039571204993,0.017491039571204993,0.021908958835314525,0.03151591211968132,8,3.5886849472942624,2.5246762383155685,1.2771167560362127,1.2771167560362127,3.0,1.2594299819901513e-05,5.844389737157311,0.0005507146015659
2000cf,238.234,65.9369,0.03646,36.0475,0.166339,35.91947546959546,0.1280245304045379,0.166339,11338,46779,190361,735168,1660734,4673466,4.761544865256614,4.774970336106962,4.78243038628403,4.767177321770559,4.768907956386934,4.774549299056699,0.13578280934234008,0.0016170903825849913,0.0016170903825849913,0.007283785391297731,0.0056214715683530056,2,4.812793305845819,0.023220414899931645,-0.030362919561788715,0.030362919561788715,0.0,0.0,-1.0508613887930962,0.1280245304045379
2000cn,269.418,27.8328,0.0226,34.9992,0.267367,34.85936508733082,0.1398349126691798,0.267367,24686,101026,397464,1641937,3719736,9655936,5.099438427005645,5.109347575425982,5.102149018849043,5.116146889999911,5.119119852510125,5.089704542185257,0.3661716901668934,0.00031570028761326976,0.00031570028761326976,0.011042834292632343,0.004904668708625484,8,3.603030691253947,2.542683536053035,1.4991183275950961,1.4991183275950961,6.0,0.0,9.758035477210676,0.1398349126691798
2000dg,1.5575,8.8882,0.03725,36.0748,0.289284,35.967239448921376,0.1075605510786275,0.289284,13322,52272,207841,882814,2023140,5927582,4.8315721378551295,4.823187544043576,4.820583440137901,4.846659839672194,4.854633769242406,4.8777877624632415,0.16327585629713354,0.015913753568008736,0.015913753568008736,0.02182855159097156,0.0169316822508431,7,4.963140333588848,0.13457518029905674,-0.1425568934509469,0.1425568934509469,2.0,0.0019166129953110311,2.0153251952615068,0.1075605510786275
2000dk,16.848,32.4064,0.01649,34.1436,0.28269,34.16527333072595,-0.0216733307259531,0.28269,15567,58787,183050,587983,1272515,3565581,4.899202932886068,4.874198804137784,4.765422233062589,4.670155644356334,4.653270869518186,4.6570405472841925,0.12352675359062028,-0.09522955272601605,0.09522955272601605,0.11156682758217665,0.14718602737200603,7,3.342493523356008,2.6231864540523615,1.4229287097065808,1.4229287097065808,0.0,0.0,2.0660038089766477,0.0216733307259531
2000dm,274.746,16.2482,0.01472,34.0109,0.270222,33.91589604458839,0.095003955411606,0.270222,0,0,0,0,37207,983452,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,3.1192439443700013,4.097663728106886,-3.668676684716224,1.062808991197326,1.062808991197326,2.0780154950650482,0.8685889638065035,7,4.21344534706712,2.094417016185946,-4.710595219761254,4.710595219761254,4.0,0.0010663173847516617,6.811690364360422,0.095003955411606
2001V,179.354,25.2025,0.01592,33.7902,0.290577,34.087980293923174,-0.297780293923175,0.290577,12995,56691,240043,1022923,2337956,6443833,4.820779812634736,4.858431897086122,4.88314098237482,4.91063350418984,4.9174441371669335,4.914054462638522,0.2083547496586822,0.032687176325107065,0.032687176325107065,0.03842484430143334,0.0376554998474838,8,4.850441275738474,0.061743797148772275,0.032699706636345915,0.032699706636345915,0.0,0.0,-1.0046791742473498,0.297780293923175
2001br,277.607,34.1036,0.02046,34.8118,0.300223,34.639980330515435,0.171819669484563,0.300223,23724,95140,386841,1538796,2857665,6319316,5.082176331061121,5.0832778304875195,5.090383747261847,5.087971466923888,5.004619085556797,4.905580260340222,0.3576936489222381,-0.04907218063661119,0.04907218063661119,0.07453772907354755,0.0033857430052420096,8,3.588774455782282,2.5331243432202957,1.5016092914795651,1.5016092914795651,3.0,0.0,5.852306137287543,0.171819669484563
2001cj,200.437,31.2468,0.02491,35.1973,0.228493,35.07431778483845,0.1229822151615493,0.228493,15255,60926,251628,965391,2085594,5610938,4.89041078999974,4.889719912948652,4.903610818984475,4.885493831568666,4.867837594851607,4.853945665878116,0.2231052904993104,-0.011752413634108711,0.011752413634108711,0.017871942611271112,0.00304847332464976,7,4.845119923543787,0.07825360142746599,0.05849089544068864,0.05849089544068864,0.0,0.0,-0.9848870563491386,0.1229822151615493
2002de,244.127,35.7084,0.0305,35.3638,0.283742,35.52267142458615,-0.1588714245861524,0.283742,13186,52807,207012,834489,1893275,5417247,4.827116116149902,4.827609838377358,4.818847746439053,4.822211272714151,4.825821547487843,4.838688836548172,0.16202511740361394,0.0021898285997463576,0.0021898285997463576,0.006742549699253006,0.0038942419551107363,8,4.894832751477997,0.0889575127170603,-0.07598500503894456,0.07598500503894456,0.0,0.0,-0.9720551008250474,0.1588714245861524
2002ha,311.827,0.3127,0.0122,33.708,0.24076,33.50413805371818,0.2038619462818189,0.24076,24962,99976,392475,1636877,3716737,10102199,5.104266886691477,5.10481021941414,5.0966632319890595,5.114806447704295,5.118769565789108,5.109326080913166,0.36221863843207885,0.004058416908248508,0.004058416908248508,0.007957815350121442,0.007210754490900215,6,1.2180483449060766,2.6617644019787225,3.878614887082983,3.878614887082983,0.0,0.0031989521542549844,2.6739145811226868,0.2038619462818189
2002he,124.995,62.8203,0.02469,35.1139,0.15531,35.05470978415634,0.0591902158436639,0.15531,11478,45851,183096,738619,1643479,4582675,4.766874165846196,4.766268402369862,4.765531355855955,4.769211199070877,4.764372041256811,4.766029271888599,0.12360538735066831,-0.00022181516041921772,0.00022181516041921772,0.0016215696466654018,0.002122779103449647,3,4.821186630375699,0.09244395575596155,-0.0556552745197445,0.0556552745197445,0.0,0.0,-0.9678755181657678,0.0591902158436639
2002jy,20.3178,40.4987,0.0187,34.9988,0.187715,34.441879852468034,0.5569201475319687,0.187715,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.668676684716224,-0.8685889638065037,0.8685889638065037,0.9818347962932731,0.8685889638065035,7,3.3167841419434376,2.6056819948932715,-3.8139340146375713,3.8139340146375713,0.0,0.0,2.0450192888955563,0.5569201475319687
2003ch,109.491,9.693,0.02895,35.6024,0.169987,35.407003687685844,0.1953963123141591,0.169987,0,0,0,0,0,1597,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,1.308486893611801,-3.668676684716224,-0.17201927469969325,0.17201927469969325,1.062221304574251,0.8685889638065035,4,3.597219046819818,2.7299146977045465,-4.094368919513952,4.094368919513952,0.0,0.0,2.1939506910701647,0.1953963123141591
2003he,359.738,-2.2481,0.02404,35.0862,0.240547,34.9957572168146,0.0904427831854022,0.240547,23236,92476,357370,1458237,3315164,9256871,5.073150167950906,5.070943851209217,5.05596943470612,5.064618547237868,5.06911276653681,5.07137437716942,0.33289473466925634,-0.0006647664195439407,0.0006647664195439407,0.006366290302316631,0.004562742335790158,7,4.963272458139235,0.1099762615008916,0.09269697656688525,0.09269697656688525,0.0,0.002173597038270178,-0.5652234780052972,0.0904427831854022
2003it,1.452,27.4527,0.02413,35.079,0.205996,35.00401272186571,0.0749872781342873,0.205996,12249,53432,233081,949438,2170057,6046290,4.795106198662342,4.832719676999212,4.870358863278112,4.878257203192686,4.88507895943089,4.886399163998442,0.19914396926208483,0.030401262122766667,0.030401262122766667,0.03659945970965395,0.03284838160683816,5,3.781166678316391,2.392362263852072,1.0891921849617208,1.0891921849617208,0.0,0.0,1.7892894694796593,0.0749872781342873
2003iv,42.5302,12.8462,0.03351,35.9118,0.165632,35.73171106567749,0.1800889343225122,0.165632,13844,54863,198190,542038,1143861,3241214,4.848263070043385,4.8441975864046976,4.7999340562690325,4.634820671363983,4.606981250493467,4.6156179587424555,0.1483959339069429,-0.09730607446597042,0.09730607446597042,0.11750925376231351,0.15103351850293467,4,4.279601030215083,0.5697004810197753,0.5203330260539492,0.5203330260539492,0.0,1.6792399759868682e-05,-0.392787276607171,0.1800889343225122
2003kc,146.643,30.6553,0.0341,35.8566,0.205773,35.770523081693135,0.0860769183068654,0.205773,14447,60092,242724,979488,2131151,5696538,4.866777842931222,4.883734004306636,4.887964637065446,4.891789699058913,4.877222043839346,4.860521193653602,0.21183066970982745,-0.0012282158132549265,0.0012282158132549265,0.01228315333240619,0.005810955435012453,4,4.861704025583624,0.05858236817042787,0.026260611481822238,0.026260611481822238,0.0,0.0,-1.0084691268118975,0.0860769183068654
20040,328.879,0.8151,0.28655,40.6389,0.217509,40.71959602270656,-0.0806960227065616,0.217509,29980,121403,454886,1666283,3576013,9126330,5.183816224372618,5.189143114675449,5.160753652816985,5.122539160132294,5.102006828245132,5.065206334644724,0.4084021223524847,-0.04153866681215496,0.04153866681215496,0.04911722667466375,0.04804459746150211,5,5.1290994993057275,0.01369766481353335,0.031654153511257554,0.031654153511257554,0.0,0.0033208251909309537,-0.47921608313187525,0.0806960227065616
2004L,156.767,16.0187,0.03344,35.829,0.273673,35.727061982347564,0.1019380176524364,0.273673,13956,59879,248449,969728,2181303,6137876,4.851762188459506,4.882191910304844,4.898089128387418,4.887440519472611,4.8873238136250325,4.892928299771583,0.21912636657263906,0.010532463854642923,0.010532463854642923,0.016374481282918,0.003786071208951408,3,4.8762613459562685,0.010231847949264967,0.021827782431149245,0.021827782431149245,0.0,0.0,-1.0664322122914804,0.1019380176524364
2004br,187.783,0.6132,0.02426,34.807,0.18246,35.01588403420042,-0.2088840342004161,0.18246,17169,66809,253990,1022575,2319387,6433872,4.941740405122707,4.9297515903875295,4.907668455266015,4.910485731536542,4.913981023755009,4.9133826026254,0.2260292185612978,-0.00940660504137824,0.00940660504137824,0.013333078006340959,0.013897379511393224,7,4.826959052200871,0.2512728684040723,0.08070940306514451,0.08070940306514451,0.0,0.0,-0.77746983486927,0.2088840342004161
2004gs,129.597,17.6277,0.02829,35.5996,0.235009,35.35589709211966,0.2437029078803405,0.235009,18166,68368,251253,989375,2219980,6319286,4.9662533261517545,4.939769346366863,4.902963111820379,4.896151507142529,4.894956875366519,4.905578198588076,0.2226385534579283,-0.02221419688132112,0.02221419688132112,0.028948700609751136,0.0314636201716199,6,3.97789029889368,2.1937318394473726,0.9250728129266994,0.9250728129266994,0.0,0.0,1.5511693372462916,0.2437029078803405
2004gu,191.603,11.9489,0.0467,36.4713,0.19409,36.47262618018118,-0.0013261801811808,0.19409,16623,66695,253678,997251,2235361,6449827,4.927705640174893,4.929009907122807,4.907134644343907,4.899595051943078,4.897955481742507,4.914458251928494,0.22564455502157937,-0.008528170947957136,0.008528170947957136,0.013523076871067158,0.021218332848130933,3,4.864671551347567,0.08319371738797611,0.0424630929963401,0.0424630929963401,0.0,0.0,-0.9789647961048161,0.0013261801811808
2005ag,224.182,9.3285,0.08024,37.6668,0.119289,37.697615879192725,-0.0308158791927226,0.119289,18220,69723,266817,1076336,2416825,6684734,4.967542318085283,4.948292412850564,4.929065251789448,4.9327384057523815,4.931853002258459,4.929994314028561,0.24144772565522535,-0.011567709760884814,0.011567709760884814,0.015271451185366873,0.011219844453249693,2,4.936065096233142,0.026300913340654663,-0.006999844443693171,0.006999844443693171,0.0,0.0,-1.0471684565635648,0.0308158791927226
2005de,270.597,26.0521,0.01495,34.1793,0.26677,33.949928923674754,0.2293710763252434,0.26677,25027,105826,445615,1698310,3663654,9046921,5.105396256267275,5.129506603488415,5.151810903248381,5.130807358526769,5.1125221880341,5.061410964602608,0.40195798724507603,-0.01175114250062684,0.01175114250062684,0.030935935096297572,0.0009382964216224254,8,3.5823793303146476,2.5301666443126063,1.5694315729337336,1.5694315729337336,4.0,0.0,7.146850313126254,0.2293710763252434
2005hc,29.1998,-0.2137,0.04496,36.4634,0.173532,36.38753096987244,0.0758690301275635,0.173532,27614,106036,429759,1719776,3861883,10638124,5.148115157521487,5.130367550804314,5.136076118294487,5.136262272450445,5.135406842536095,5.131775207691458,0.3906195192100436,-0.0032246721382751253,0.0032246721382751253,0.006262715777055234,0.004252142843146952,2,4.52500940720123,0.8870937734119401,0.6110667110932573,0.6110667110932573,1.0,0.0015171933183041357,1.549233090470549,0.0758690301275635
2005ir,19.1825,0.7946,0.0749,37.5656,0.154994,37.54033421977312,0.0252657802268885,0.154994,25220,102480,436410,1729978,3873886,10597908,5.108732412098616,5.115553473196015,5.142745816012028,5.138830967291974,5.13675456620828,5.130130304715373,0.39542569575425834,0.00858471565075809,0.00858471565075809,0.013699116913994737,0.016791162648281108,4,5.134054330356444,0.029420410298372678,0.008691485655583975,0.008691485655583975,0.0,0.01319477081562751,1.2732724782732805,0.0252657802268885
2005kc,338.531,5.5684,0.01386,34.0187,0.307194,33.78380361956941,0.234896380430591,0.307194,16695,64788,246982,997228,2255865,6808551,4.929582546019189,4.916411395417657,4.895517188823527,4.899585035529701,4.901920916551531,4.937964877348981,0.21727302986554992,-0.0011427111107315535,0.0011427111107315535,0.0174168744998682,0.012137652983283466,6,3.136328456470471,2.815543014610032,1.7591887323530564,1.7591887323530564,0.0,0.0031989521542549844,2.858265914430138,0.234896380430591
2005ki,160.118,9.2023,0.02066,34.5709,0.187708,34.6614192514974,-0.0905192514973975,0.187708,16845,64411,256403,1020991,2270368,6256695,4.93346690631731,4.913876902892655,4.911774923364725,4.909812475156423,4.9047040660905585,4.90125517264765,0.22898833477486782,-0.009160111500206972,0.009160111500206972,0.011282519890358911,0.002931864869556612,7,4.799495937583413,0.23933846345839452,0.11227898578131246,0.11227898578131246,0.0,0.0,-0.7917769184507927,0.0905192514973975
2005ku,344.927,-0.0137,0.04397,36.2916,0.249078,36.33767532411255,-0.0460753241125502,0.249078,28483,114611,451786,1699570,3495398,8458153,5.161571087059552,5.16414020974641,5.157783857410591,5.131129448035634,5.092104375518411,5.032185706839052,0.4062620911804886,-0.040172896760541574,0.040172896760541574,0.052264493281320414,0.02381223110805206,5,4.896492975519155,0.07767265688232051,0.2612908818914361,0.2612908818914361,0.0,0.0024160655800130673,-0.5613774073164628,0.0460753241125502
2005lz,32.7073,34.9828,0.04541,36.3247,0.195021,36.40984098444521,-0.0851409844452106,0.195021,0,0,0,66688,284439,1596101,0.706970109961791,0.10491011863382857,-0.4971498726941338,3.724844341209752,4.002598287834771,4.307970760424025,-3.668676684716224,1.5870230270982966,1.5870230270982966,2.181322210774726,2.6112305756272653,2,1.6009658625273036,2.9671837281785547,-2.0981157352214375,2.0981157352214375,0.0,0.0,2.4783911693135225,0.0851409844452106
20064,358.586,-0.9176,0.10351,38.2079,0.196456,38.28358605735015,-0.075686057350147,0.196456,25019,98015,398479,1565827,3485461,9115805,5.105257415319192,5.096207093760308,5.103256656030193,5.095534190792158,5.090867970100372,5.064705192708423,0.3669698522523417,-0.010152393853487514,0.010152393853487514,0.014673149486387706,0.00048539688757460005,7,5.146231237683098,0.017600263937293786,-0.042974581652905464,0.042974581652905464,0.0,0.004548837785395092,-0.25892656420692617,0.075686057350147
2006ac,190.437,35.0686,0.02395,34.9871,0.184147,34.98747125754999,-0.0003712575499932,0.184147,11216,44239,183277,762681,1726065,4982141,4.756846829835673,4.750725236930471,4.765960464324707,4.78313363273646,4.78566501578559,4.802326220183889,0.12391460242229277,0.016357248496951686,0.016357248496951686,0.01960805210912069,0.02337771595623357,8,4.8652016457595835,0.059709661516458734,-0.09924118143487615,0.09924118143487615,0.0,0.0,-1.0071177163146026,0.0003712575499932
2006bt,239.127,20.046,0.03241,35.772,0.224228,35.65753109428143,0.1144689057185672,0.224228,16209,66231,256494,1004996,2264928,6424626,4.916753124810306,4.925977988218681,4.911929030891813,4.902954901331038,4.903662210356006,4.912758037167261,0.22909938448256728,-0.0048422298505570215,0.0048422298505570215,0.008592998898683507,0.01660764663937921,7,4.917964951561943,0.08339010910092833,-0.006035920670129258,0.006035920670129258,0.0,0.0,-0.978729359762182,0.1144689057185672
2006cf,163.511,46.0267,0.04223,36.2931,0.151018,36.24734526865024,0.045754731349767,0.151018,11638,46740,177395,699533,1610069,4524096,4.772885778150383,4.774608118299709,4.751793950256406,4.74559896367428,4.755452375856695,4.76044202658334,0.11370622859310245,-0.006640989871006004,0.006640989871006004,0.011618468536935558,0.020925681759243916,4,4.763044656935019,0.015191545183622777,-0.011250706678612943,0.011250706678612943,0.0,0.0,-1.0604864778209317,0.045754731349767
2006dm,355.449,-3.669,0.02161,34.8059,0.18018,34.760538736077194,0.0453612639228069,0.18018,14492,60664,241790,1038048,2471604,7584568,4.868128402167973,4.8878483205682635,4.8862902587227595,4.917007990383739,4.941586682977706,4.984841025280644,0.21062411459180516,0.035648361338960106,0.035648361338960106,0.043229583265401245,0.021034255518373342,6,4.9790168925976275,0.08473728338979612,-0.09272663387486801,0.09272663387486801,0.0,0.001394849499406267,-0.7322105487162273,0.0453612639228069
2006ev,322.747,13.9892,0.02759,35.6739,0.216353,35.300398912812724,0.3735010871872788,0.216353,20771,83787,338795,1365373,3116254,8703455,5.0244484238848095,5.028091942670319,5.032788401490561,5.036041764562378,5.042240606200085,5.044601856734547,0.31619050865639325,0.0068776561855666395,0.0068776561855666395,0.0078628653305135,0.005734584309812222,5,2.4084692221706634,2.782294548108734,2.6243191793198974,2.6243191793198974,0.0,0.0,2.256744177727559,0.3735010871872788
2006oa,320.929,-0.8435,0.06142,37.0747,0.183316,37.08967200129999,-0.0149720012999878,0.183316,32722,134737,510257,1889192,4042472,10132556,5.221823222311951,5.234400215195016,5.210639949765251,5.17706646370037,5.15525474576714,5.110629174148062,0.444350130856666,-0.03805438464911912,0.03805438464911912,0.04675996811802709,0.04135755947844357,1,4.884847346858625,0.0,0.3257926029066258,0.3257926029066258,0.0,0.0,-1.0786982535788243,0.0149720012999878
2006qo,120.035,56.3688,0.02871,35.4779,0.275376,35.388552930960714,0.0893470690392845,0.275376,12480,48207,187327,741972,1698665,4811125,4.803219493151403,4.788029232963111,4.775452823723545,4.771178237800921,4.778715612028895,4.787156849551807,0.1307547857445392,-0.006103548834457387,0.006103548834457387,0.011497440312568746,0.012155423577267567,4,4.8192270947487446,0.1072914440433033,-0.043774271025199596,0.043774271025199596,0.0,0.0,-0.9500762012438453,0.0893470690392845
2006sr,0.8959,23.1962,0.02307,34.9949,0.180801,34.904799699948185,0.0901003000518159,0.180801,14893,57698,214694,910474,2126824,5971117,4.879981459469142,4.866078404956886,4.834672057640136,4.860058161330031,4.87633937450127,4.880965772338217,0.17342809794994044,0.0017888455018729953,0.0017888455018729953,0.01756347412847211,0.004342687812703583,7,4.134057517337882,2.0440584602387317,0.7006145403022535,0.7006145403022535,0.0,0.0003966588556225497,1.4413836600133654,0.0901003000518159
2006td,29.5657,36.3494,0.01504,34.1727,0.365029,33.96310531088743,0.2095946891125706,0.365029,0,0,0,0,68437,976952,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,3.383904927302885,4.094783789485011,-3.668676684716224,1.0985679518594635,1.0985679518594635,2.1314577425731,0.8685889638065035,5,2.7024916145371636,2.9211777276272386,-3.1996414872312973,3.1996414872312973,0.0,0.0,2.4232387173785277,0.2095946891125706
2007O,224.022,45.4047,0.03732,35.8938,0.151724,35.971423908676755,-0.077623908676756,0.151724,13542,50548,196572,785797,1755411,4729879,4.838684988426859,4.808622687091459,4.796373993008112,4.796101055096006,4.792986680735222,4.77976024119005,0.14583055639432246,-0.01648949971854108,0.01648949971854108,0.02015885863767678,0.009032448191838212,6,4.8003248367827265,0.03219834237446072,-0.003950843774614299,0.003950843774614299,0.0,0.0,-1.0400985598668453,0.077623908676756
2007ae,255.467,79.0318,0.06485,37.0851,0.153034,37.21274906559076,-0.1276490655907594,0.153034,11257,45883,189859,760773,1662953,4212910,4.758431354285975,4.766571389724545,4.781283603843282,4.782045797833816,4.769487853963709,4.729492403154182,0.1349564392276128,-0.004976327657384796,0.004976327657384796,0.019396173612083997,0.01116242591996864,0,,,,,0.0,0.0,,0.1276490655907594
2007fb,359.218,5.5088,0.0168,34.4009,0.221698,34.20620836687701,0.1946916331229928,0.221698,14330,57293,240479,978440,2313799,6968147,4.863246605964807,4.863019262358137,4.883929090548699,4.891324778800783,4.912933434604043,4.948027484930325,0.20892265950707645,0.02666269867766968,0.02666269867766968,0.032530652361140784,0.020418114100802884,8,4.952224763596415,0.08721274622644123,-0.06829567304771533,0.06829567304771533,0.0,0.0014011466493162178,-0.7281373030886737,0.1946916331229928
2007kk,55.5969,39.2418,0.0413,36.2521,0.175538,36.19756922768543,0.0545307723145711,0.175538,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.668676684716224,-0.8685889638065037,0.8685889638065037,0.9818347962932731,0.8685889638065035,1,-0.4971498726941338,0.0,0.0,0.0,0.0,0.0,-1.0786982535788243,0.0545307723145711
2007nq,14.3899,-1.3886,0.04275,36.2137,0.152187,36.27471407186052,-0.0610140718605194,0.152187,29949,117714,446096,1740205,3897231,10749103,5.183366936687121,5.175741925590742,5.152279429929176,5.14139079769027,5.13936387773179,5.136282383436768,0.4022956070351981,-0.017231964633183414,0.017231964633183414,0.020109434101555843,0.024779100935477062,5,4.951746567096494,0.15210953960201307,0.20053286283268168,0.20053286283268168,2.0,0.006781971388455007,2.8905916876202373,0.0610140718605194
2008050,204.198,5.1418,0.04627,36.2636,0.218105,36.45188692693954,-0.1882869269395399,0.218105,16111,64872,263087,1047776,2345090,6641877,4.914119563171334,4.916974100629415,4.922951166753654,4.921058996893882,4.91876731780935,4.927201012718628,0.23704192297378032,0.003284287611396988,0.003284287611396988,0.004620583650621235,0.002946629791646082,5,4.805152662993905,0.26396996679087886,0.1177985037597491,0.1177985037597491,0.0,0.0,-0.7622484267898795,0.1882869269395399
2008051,229.995,4.9046,0.03835,36.0125,0.17035,36.03212555178247,-0.0196255517824681,0.17035,17303,70822,282136,1106937,2516235,7053021,4.945116616392826,4.955084437777904,4.953310171426958,4.944913432545932,4.9493589894136605,4.953285357145054,0.25891858700651443,0.0006366885625857558,0.0006366885625857558,0.00441686202213545,0.007336829404510779,4,3.3506247970887704,2.5970343076388387,1.6026853743381877,1.6026853743381877,0.0,0.0,2.0346523552361746,0.0196255517824681
20084,347.975,-0.5781,0.13834,39.0401,0.319084,38.96078847881069,0.0793115211893109,0.319084,28208,111146,438432,1682658,3529568,8391221,5.157357800789982,5.150807863662281,5.1447533625142245,5.1267862487312765,5.09632929426012,5.028735329666575,0.3968723314668335,-0.037248728351216856,0.037248728351216856,0.04869167260621107,0.01732793236755201,8,5.136150458130363,0.03622017775853202,0.008602904383861798,0.008602904383861798,0.0,0.012716655674082493,1.1974779772501165,0.0793115211893109
2008R,45.9738,-11.9943,0.0126,33.8286,0.265115,33.57483044596711,0.2537695540328926,0.265115,24926,97929,391862,1573054,3552785,9441911,5.103640123650301,5.095825873139913,5.0959843863072525,5.097534043457467,5.099176666667962,5.0799700670598735,0.36172946301046094,-0.004831032796672675,0.004831032796672675,0.008066109971935412,0.0012321844230648357,8,2.941773322384607,2.8490934966294237,2.1542110639226455,2.1542110639226455,4.0,0.0,7.529183001958065,0.2537695540328926
2008Y,169.877,54.4628,0.07028,37.2961,0.226908,37.3953415044323,-0.0992415044322996,0.226908,12457,49443,198473,748434,1651439,4576530,4.802418436499913,4.799023716387266,4.80055374975967,4.774944224735654,4.76647041742454,4.765446527117854,0.14884248432728242,-0.014464858409403515,0.014464858409403515,0.017711975142493692,0.01736968159645411,2,4.77835014420169,0.0006188035830365689,0.022203605557979955,0.022203605557979955,0.0,0.0,-1.077956425676776,0.0992415044322996
2008bf,181.012,20.2452,0.02451,35.1061,0.235556,35.038538686073416,0.067561313926582,0.235556,16069,62884,247183,1003237,2276252,6340881,4.912985986725135,4.903457183886556,4.895870483137703,4.902194109701546,4.905828149050666,4.907059789936908,0.21752761334412768,-0.00111880413440038,0.00111880413440038,0.005677596941947312,0.0009111154314943457,8,4.878737587438819,0.04757893191682684,0.0171328956988841,0.0171328956988841,0.0,0.0,-1.0216601558477643,0.067561313926582
2008bz,189.741,11.1295,0.0613,37.1631,0.123921,37.08524725157544,0.0778527484245614,0.123921,14245,63000,250504,1021152,2315838,6528516,4.860663049970341,4.904257561595905,4.901666525975152,4.909880953557058,4.913315981280299,4.919724657969787,0.22170423518132878,0.016076679739462522,0.016076679739462522,0.021058210676171696,0.0040564198476646844,3,4.906825083409202,0.016283070884748466,-0.005158557434049804,0.005158557434049804,0.0,0.0,-1.0591779459327926,0.0778527484245614
2008gg,21.346,-18.1724,0.03107,35.67,0.236835,35.56376384482163,0.1062361551783723,0.236835,28006,111406,453918,1805268,4071176,11457930,5.154236701355045,5.151822598213583,5.159828488992221,5.157332060508355,5.158327602204245,5.164016321221058,0.40773545035887354,0.0030702858509376835,0.0030702858509376835,0.0042761306850285135,0.00397423696531631,2,4.990124399864822,0.09310691082578407,0.1697040891273991,0.1697040891273991,0.0,6.549035906348784e-05,-0.9555821454805957,0.1062361551783723
2009D,58.5951,-19.1817,0.02476,35.008,0.162015,35.06096726178399,-0.0529672617839906,0.162015,27278,110602,441740,1720974,3880579,10766627,5.142798555768738,5.148677025582398,5.148017837289639,5.136564697507726,5.137504258918091,5.136989826547115,0.3992247082549919,-0.00347270440749277,0.00347270440749277,0.005584647049065735,0.008737197823474407,2,5.001806431492767,0.07658602326147326,0.14621140579687175,0.14621140579687175,0.0,0.0,-0.9868861656728273,0.0529672617839906
2009bv,196.835,35.7844,0.03748,36.2564,0.149974,35.980959704310784,0.275440295689215,0.149974,12861,53646,205423,789694,1731248,4888181,4.81627861520854,4.83445555938362,4.81550130881966,4.798249524238803,4.786967153418974,4.794057486106507,0.1596136782838613,-0.012767789927885118,0.012767789927885118,0.017638107550162707,0.02611713367683936,3,4.769566946171804,0.02672245989590934,0.045934362647855664,0.045934362647855664,0.0,0.0,-1.0466631023521917,0.275440295689215
2009dc,237.801,25.7078,0.02179,34.3468,0.19901,34.77883449732403,-0.4320344973240253,0.19901,17577,67659,265338,1043329,2327341,6252415,4.951939570097989,4.93524211208579,4.9266512153582385,4.919211831280167,4.915467824874467,4.900957984413172,0.2397081737648829,-0.015262242735928303,0.015262242735928303,0.0175254378591983,0.011563403311164896,5,4.840154021016192,0.07147049877034578,0.08649719434204606,0.08649719434204606,0.0,0.0,-0.9930187074116923,0.4320344973240253
2009do,188.743,50.8512,0.04027,36.0403,0.147245,36.14115112866702,-0.100851128667017,0.147245,10796,43531,173811,700673,1584153,4484645,4.740273211334364,4.7437187391339934,4.742929884193406,4.74630613834942,4.748405016142268,4.756638285899279,0.10731879272980693,0.004538572200191402,0.004538572200191402,0.005755293895299415,0.0018664140084476632,5,4.780421147878113,0.026013557220682552,-0.03749126368470712,0.03749126368470712,0.0,0.0,-1.0475129419438427,0.100851128667017
2009ds,177.267,-9.7291,0.02033,34.5072,0.233893,34.625933962345286,-0.1187339623452885,0.233893,0,5323,56910,364584,940532,2924797,0.706970109961791,3.831148165436466,4.2580463440979255,4.462588932630276,4.521981655888479,4.571005995713667,-0.24208773148998258,1.0734974315993087,1.0734974315993087,1.5032533444494458,0.4554882317228163,3,4.910195352803984,0.0022110724462954014,-0.6521490087060586,0.6521490087060586,0.0,0.0,-1.0760475978957014,0.1187339623452885
