CID,RA,DEC,zCMB,MU_SH0ES,MU_SH0ES_ERR_DIAG,mu_model,resid_mu,resid_mu_err,n_05deg,n_10deg,n_20deg,n_025cdeg,n_300cdeg,n_500cdeg,log_rho_025,log_rho_050,log_rho_100,log_rho_200,log_rho_300,log_rho_500,rho_100_std,full_grad_logrho_logr,abs_full_grad,multiscale_var,grad_0.25-1.00deg,abs_grad_0.25-1.00deg,grad_0.50-2.00deg,abs_grad_0.50-2.00deg,grad_1.00-3.00deg,abs_grad_1.00-3.00deg,grad_2.00-5.00deg,abs_grad_2.00-5.00deg,best_window_abs_grad,graph_degree,neighbor_log_rho_mean,neighbor_log_rho_std,own_minus_neighbor,abs_own_minus_neighbor,neighbor_high_low_pairs,corridor_betweenness,graph_neck_score,abs_resid
2005de,270.597,26.0521,0.01495,34.1793,0.26677,33.949928923674754,0.2293710763252434,0.26677,105826,445615,1698310,25027,3663654,9046921,5.105396256267275,5.129506603488415,5.151810903248381,5.130807358526769,5.1125221880341,5.061410964602608,0.41154624924246597,-0.01175114250062684,0.01175114250062684,0.030935935096297572,0.03348109051212706,0.03348109051212706,0.0009382964216224254,0.0009382964216224254,-0.03517414061483792,0.03517414061483792,-0.07677098879671822,0.07677098879671822,0.0009382964216224254,8,4.269971665987121,1.9309264152186096,0.8818392372612598,0.8818392372612598,3.0,8.244974687927709e-06,2.68485394434912,0.2293710763252434
2005kc,338.531,5.5684,0.01386,34.0187,0.307194,33.78380361956941,0.234896380430591,0.307194,64788,246982,997228,16695,2255865,6808551,4.929582546019189,4.916411395417657,4.895517188823527,4.899585035529701,4.901920916551531,4.937964877348981,0.24034257825967953,-0.0011427111107315535,0.0011427111107315535,0.0174168744998682,-0.02457296094614601,0.02457296094614601,-0.012137652983283466,0.012137652983283466,0.005833203253691641,0.005833203253691641,0.04310613272951158,0.04310613272951158,0.012137652983283466,7,2.614675012544771,2.913006469592894,2.2808421762787563,2.2808421762787563,4.0,0.008220239763863924,5.2829557574409325,0.234896380430591
2006ev,322.747,13.9892,0.02759,35.6739,0.216353,35.300398912812724,0.3735010871872788,0.216353,83787,338795,1365373,20771,3116254,8703455,5.0244484238848095,5.028091942670319,5.032788401490561,5.036041764562378,5.042240606200085,5.044601856734547,0.33203946431712345,0.0068776561855666395,0.0068776561855666395,0.0078628653305135,0.006016022166471232,0.006016022166471232,0.005734584309812222,0.005734584309812222,0.00818271386620085,0.00818271386620085,0.009141298418080483,0.009141298418080483,0.005734584309812222,3,3.107551729324657,3.121796304653461,1.9252366721659038,1.9252366721659038,0.0,0.007799746054779612,2.772572974233182,0.3735010871872788
2006qo,120.035,56.3688,0.02871,35.4779,0.275376,35.388552930960714,0.0893470690392845,0.275376,48207,187327,741972,12480,1698665,4811125,4.803219493151403,4.788029232963111,4.775452823723545,4.771178237800921,4.778715612028895,4.787156849551807,0.16013983077731211,-0.006103548834457387,0.006103548834457387,0.011497440312568746,-0.0200294181427868,0.0200294181427868,-0.012155423577267567,0.012155423577267567,0.001986044173792452,0.001986044173792452,0.017399489327355747,0.017399489327355747,0.012155423577267567,4,4.877655283014163,0.081470016024597,-0.10220245929061811,0.10220245929061811,0.0,0.0,-1.2130811712152911,0.0893470690392845
2008050,204.198,5.1418,0.04627,36.2636,0.218105,36.45188692693954,-0.1882869269395399,0.218105,64872,263087,1047776,16111,2345090,6641877,4.914119563171334,4.916974100629415,4.922951166753654,4.921058996893882,4.91876731780935,4.927201012718628,0.2586684187581031,0.003284287611396988,0.003284287611396988,0.004620583650621235,0.006370655345655087,0.006370655345655087,0.002946629791646082,0.002946629791646082,-0.003692170574680641,0.003692170574680641,0.007120393201040226,0.007120393201040226,0.002946629791646082,6,4.833399348822887,0.24513444352654393,0.08955181793076683,0.08955181793076683,0.0,0.0,-1.0458503146911697,0.1882869269395399
2008051,229.995,4.9046,0.03835,36.0125,0.17035,36.03212555178247,-0.0196255517824681,0.17035,70822,282136,1106937,17303,2516235,7053021,4.945116616392826,4.955084437777904,4.953310171426958,4.944913432545932,4.9493589894136605,4.953285357145054,0.2789481710693023,0.0006366885625857558,0.0006366885625857558,0.00441686202213545,0.005910400607496434,0.005910400607496434,-0.007336829404510779,0.007336829404510779,-0.0045136931997389945,0.0045136931997389945,0.009075041942815982,0.009075041942815982,0.007336829404510779,6,3.9276254285376635,2.1808647432121706,1.0256847428892946,1.0256847428892946,0.0,0.0,0.9320616907277885,0.0196255517824681
2008bf,181.012,20.2452,0.02451,35.1061,0.235556,35.038538686073416,0.067561313926582,0.235556,62884,247183,1003237,16069,2276252,6340881,4.912985986725135,4.903457183886556,4.895870483137703,4.902194109701546,4.905828149050666,4.907059789936908,0.24057857813060843,-0.00111880413440038,0.00111880413440038,0.005677596941947312,-0.012346226073953161,0.012346226073953161,-0.0009111154314943457,0.0009111154314943457,0.009070233603033754,0.009070233603033754,0.005186840022969915,0.005186840022969915,0.0009111154314943457,6,4.879112123884308,0.059327569478540565,0.016758359253394417,0.016758359253394417,0.0,0.0,-1.2357061261792681,0.067561313926582
2008gg,21.346,-18.1724,0.03107,35.67,0.236835,35.56376384482163,0.1062361551783723,0.236835,111406,453918,1805268,28006,4071176,11457930,5.154236701355045,5.151822598213583,5.159828488992221,5.157332060508355,5.158327602204245,5.164016321221058,0.41690197993155037,0.0030702858509376835,0.0030702858509376835,0.0042761306850285135,0.004033622146928891,0.004033622146928891,0.00397423696531631,0.00397423696531631,-0.0016068804946822242,0.0016068804946822242,0.007458358224178136,0.007458358224178136,0.00397423696531631,7,4.983404860159083,0.12648756161398006,0.17642362883313822,0.17642362883313822,2.0,0.005903401876556239,0.8364295267920169,0.1062361551783723
2009D,58.5951,-19.1817,0.02476,35.008,0.162015,35.06096726178399,-0.0529672617839906,0.162015,110602,441740,1720974,27278,3880579,10766627,5.142798555768738,5.148677025582398,5.148017837289639,5.136564697507726,5.137504258918091,5.136989826547115,0.409012489029603,-0.00347270440749277,0.00347270440749277,0.005584647049065735,0.0037649157836037264,0.0037649157836037264,-0.008737197823474407,0.008737197823474407,-0.010318640262643848,0.010318640262643848,0.0004013775742911886,0.0004013775742911886,0.008737197823474407,5,2.833828321317897,3.0416784769819976,2.3141895159717416,2.3141895159717416,2.0,0.0,3.149798681078152,0.0529672617839906
2009dc,237.801,25.7078,0.02179,34.3468,0.19901,34.77883449732403,-0.4320344973240253,0.19901,67659,265338,1043329,17577,2327341,6252415,4.951939570097989,4.93524211208579,4.9266512153582385,4.919211831280167,4.915467824874467,4.900957984413172,0.26114004357083476,-0.015262242735928303,0.015262242735928303,0.0175254378591983,-0.018241691987639277,0.018241691987639277,-0.011563403311164896,0.011563403311164896,-0.010239130602448542,0.010239130602448542,-0.020282404913793534,0.020282404913793534,0.011563403311164896,8,4.2599197153993416,1.929422414623343,0.6667314999588969,0.6667314999588969,10.0,8.244974687927709e-06,7.366895273864496,0.4320344973240253
2009na,161.756,26.5439,0.02209,34.7477,0.199095,34.80899916138554,-0.0612991613855413,0.199095,58918,232491,935020,14813,2091908,5918578,4.877642450277367,4.875165485823984,4.8692581408086975,4.871611500948499,4.86915040625612,4.8771275674957755,0.22280158851382967,-0.0010825499593979232,0.0010825499593979232,0.003831186108683359,-0.0060480008458641136,0.0060480008458641136,-0.0025636581776278746,0.0025636581776278746,0.0002780955418116537,0.0002780955418116537,0.00642829930699811,0.00642829930699811,0.0025636581776278746,8,4.890665992244905,0.055245477100631595,-0.021407851436207714,0.021407851436207714,0.0,0.0,-1.2398771718682293,0.0612991613855413
2010Y,162.766,65.7797,0.01142,33.7403,0.254135,33.35942260335601,0.3808773966439887,0.254135,44708,179711,728931,11125,1648474,4511131,4.7533091655666,4.755305074806071,4.757427204747521,4.763477152084348,4.765689983088889,4.759195653785825,0.14809875459502003,0.00330722768162614,0.00330722768162614,0.004760747091891232,0.0029705373522504407,0.0029705373522504407,0.005894907681565932,0.005894907681565932,0.007651090543065355,0.007651090543065355,-0.005014762735724838,0.005014762735724838,0.005894907681565932,4,3.494316341396508,2.6625990999707287,1.263110863351013,1.263110863351013,0.0,0.00012367462031891561,1.4382324060639273,0.3808773966439887
2010ag,255.973,31.5017,0.03336,35.8159,0.198961,35.72173707667897,0.0941629233210292,0.198961,71588,274679,1080728,18415,2422791,6733916,4.972165416247508,4.959756414596639,4.941677166028034,4.934506941346926,4.932923748830403,4.93317787775092,0.2711773475306615,-0.013833907186810176,0.013833907186810176,0.016489420448733097,-0.021992623698508247,0.021992623698508247,-0.01821364492121026,0.01821364492121026,-0.008223636321493694,0.008223636321493694,-0.001367599519601,0.001367599519601,0.01821364492121026,6,4.962335169723546,0.13594694454963366,-0.020658003695511518,0.020658003695511518,2.0,0.0,0.1807480424350571,0.0941629233210292
2010kg,70.035,7.35,0.01595,33.9999,0.334729,34.09211606894792,-0.0922160689479199,0.334729,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.361947861798997,-0.8685889638065037,0.8685889638065037,0.9818347962932731,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,-0.8685889638065037,0.8685889638065037,-0.8685889638065037,0.8685889638065037,0.8685889638065035,7,2.6076612242721993,2.9065251620344306,-3.104811096966333,3.104811096966333,4.0,2.473492406378312e-05,4.3526531651144715,0.0922160689479199
2013ex,83.1942,-14.0459,0.01096,33.4336,0.283424,33.26940885919768,0.1641911408023162,0.283424,0,0,0,0,0,847260,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,4.032927334630455,-3.361947861798997,0.4203694096649681,0.4203694096649681,1.9899266927243906,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,-0.8685889638065037,0.8685889638065037,5.819486321235401,5.819486321235401,0.8685889638065035,7,3.3583150924781506,2.6370628964573277,-3.8554649651722843,3.8554649651722843,4.0,0.000140164569694771,4.090328596692116,0.1641911408023162
2013gq,124.473,23.4696,0.01457,33.7526,0.2163,33.893416011254246,-0.1408160112542447,0.2163,69502,283957,1064315,18398,2368838,6573936,4.971764329368947,4.946913669343751,4.95610423595455,4.9278607269831065,4.923143162427355,4.9227356564257585,0.2808146003930178,-0.016501340728253756,0.016501340728253756,0.020167235229222362,-0.011296369554403995,0.011296369554403995,-0.013743792729022845,0.013743792729022845,-0.031159431065052055,0.031159431065052055,-0.005389237541207378,0.005389237541207378,0.013743792729022845,8,3.4971664154458333,2.4660647187703484,1.4589378205087167,1.4589378205087167,0.0,0.0,1.2234764894181467,0.1408160112542447
2013gs,142.787,46.3848,0.01748,34.2221,0.320412,34.29344730935766,-0.0713473093576624,0.320412,46569,182279,723565,12541,1629234,4572478,4.805336906401122,4.7730163565665595,4.763589147216277,4.760268287367307,4.760591349101024,4.765061838204905,0.1522149194155392,-0.01218387070943497,0.01218387070943497,0.017298566402625906,-0.030114642572101093,0.030114642572101093,-0.009195788107335644,0.009195788107335644,-0.002950783365593238,0.002950783365593238,0.005381244922570818,0.005381244922570818,0.009195788107335644,8,4.871030483461407,0.06899280782976047,-0.10744133624513008,0.10744133624513008,0.0,0.0,-1.225830271586705,0.0713473093576624
2014bj,290.663,43.8908,0.04239,36.5106,0.426487,36.25580119942797,0.2547988005720327,0.426487,0,0,0,0,1777,1187087,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,1.798539374500736,4.179393033458518,-3.361947861798997,0.8990114927174181,0.8990114927174181,1.9064615231574142,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,1.771079750932223,1.771079750932223,5.71403343078068,5.71403343078068,0.8685889638065035,1,5.023072874065661,0.0,-5.520222746759795,5.520222746759795,0.0,0.0,-1.2963265090616305,0.2547988005720327
2016hpw,317.283,-18.1039,0.02019,34.8165,0.241825,34.6107077262156,0.2057922737843966,0.241825,0,0,0,0,0,138747,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,3.247136850282784,-3.361947861798997,0.24951106231385442,0.24951106231385442,1.6997781007298303,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,-0.8685889638065037,0.8685889638065037,4.932946062309514,4.932946062309514,0.8685889638065035,2,4.9641527951570446,0.09706540533856006,-5.461302667851179,5.461302667851179,0.0,0.0,-1.197145941106903,0.2057922737843966
20227,349.12,-0.0985,0.27574,40.6631,0.213576,40.624325462366414,0.0387745376335857,0.213576,113017,437431,1710319,30119,3493211,8488028,5.185825077490454,5.158057736259934,5.143760677646902,5.133867510248651,5.091832561258631,5.033716973329947,0.4061687151960076,-0.044420630055555944,0.044420630055555944,0.05413747245356391,-0.030343050526132065,0.030343050526132065,-0.017449559552230882,0.017449559552230882,-0.04371412748711454,0.04371412748711454,-0.10949006241678351,0.10949006241678351,0.017449559552230882,7,5.12012166315376,0.03959196648440355,0.023639014493141985,0.023639014493141985,0.0,0.0472635302807465,4.070997129395004,0.0387745376335857
20430,312.417,0.4686,0.16593,39.4938,0.241887,39.39155911353368,0.1022408864663262,0.241887,93938,375838,1576478,22771,3620084,10205150,5.064371285101301,5.077756051351471,5.077851971207629,5.098478325939808,5.107326385802351,5.113729553749769,0.3621418356548835,0.01678346039896016,0.01678346039896016,0.01943943338219462,0.009724259496689851,0.009724259496689851,0.014947961392266649,0.014947961392266649,0.02714414440678147,0.02714414440678147,0.01646967281563158,0.01646967281563158,0.014947961392266649,7,5.138453405869453,0.06422651323829466,-0.060601434661823994,0.060601434661823994,0.0,0.006547610997138111,-0.49274739612462737,0.1022408864663262
300105,351.71,-0.7301,0.09181,38.1602,0.266341,38.00666607780474,0.1535339221952654,0.266341,110388,422526,1647001,28108,3502166,8411578,5.1558155054729315,5.147835917775983,5.128704593435014,5.117484262523758,5.092944469336764,5.029787646728909,0.3961112820924076,-0.036807591587440465,0.036807591587440465,0.04611954417191065,-0.01955638917554031,0.01955638917554031,-0.02189409125757787,0.02189409125757787,-0.03078829325878088,0.03078829325878088,-0.09689659708514414,0.09689659708514414,0.02189409125757787,6,5.106012231978471,0.10163673172001486,0.022692361456543075,0.022692361456543075,0.0,0.006856997125453501,-0.41965238967580965,0.1535339221952654
310039,36.2156,-3.3448,0.17156,39.4603,0.214715,39.47116657015734,-0.01086657015734,0.214715,108983,434696,1685622,27601,3817544,10665982,5.147910661501455,5.142272862246402,5.141036770284967,5.127550584482632,5.130391782949682,5.132911005780041,0.4043491507138012,-0.006133744824225707,0.006133744824225707,0.00790974184736917,-0.004958464384818612,0.004958464384818612,-0.010619878560189856,0.010619878560189856,-0.010741212076290054,0.010741212076290054,0.005811052441973222,0.005811052441973222,0.010619878560189856,7,5.033332715850554,0.13011501654906146,0.10770405443441344,0.10770405443441344,0.0,0.0031241355949939496,-0.8112682760011988,0.01086657015734
350235,184.35,48.3462,0.26384,40.5588,0.167704,40.51537712415737,0.04342287584263,0.167704,50330,200516,757486,12337,1670157,4547963,4.798214875869752,4.806745677883889,4.80500132567461,4.780165319849657,4.7713651760095255,4.762727136948728,0.17987816894692646,-0.014197135540261354,0.014197135540261354,0.01854305464314663,0.0048953887393554055,0.0048953887393554055,-0.019173675360519556,0.019173675360519556,-0.031178379719653742,0.031178379719653742,-0.01894101845773516,0.01894101845773516,0.019173675360519556,7,4.783878671665346,0.01866242465466358,0.02112265400926372,0.02112265400926372,0.0,0.0,-1.2772574095178144,0.04342287584263
360139,185.739,47.5675,0.38594,41.5217,0.152114,41.46689214696262,0.0548078530373814,0.152114,47911,198688,759451,11977,1665499,4583540,4.785354418709981,4.785354418709981,4.801023951277586,4.781290466126819,4.770152254893737,4.766111239122838,0.1772212910786125,-0.007115199032496758,0.007115199032496758,0.012462048317181501,0.011303178464165965,0.011303178464165965,-0.0029315221190678955,0.0029315221190678955,-0.0281403391743961,0.0281403391743961,-0.016197686135387225,0.016197686135387225,0.0029315221190678955,6,4.786542988772659,0.01881663724504867,0.014480962504927142,0.014480962504927142,0.0,0.0,-1.2770998364643995,0.0548078530373814
360156,150.807,1.8953,0.04673,36.5081,0.209562,36.47406617947381,0.03403382052619,0.209562,66027,255807,1019756,15454,2272428,6313469,4.896039119361115,4.92463826124807,4.9107642495498585,4.909286831139813,4.905097940832091,4.905178239785768,0.2505275832798113,-0.00038365441846270783,0.00038365441846270783,0.009424129090644865,0.010621936149872425,0.010621936149872425,-0.011073716043868198,0.011073716043868198,-0.0048318256146479156,0.0048318256146479156,-0.004286465948819051,0.004286465948819051,0.011073716043868198,0,,,,,0.0,0.0,,0.03403382052619
420352,35.1822,-3.9625,0.38886,41.383,0.199578,41.4860269789141,-0.1030269789140945,0.199578,108984,440235,1730990,26221,3866288,10638082,5.125635923015267,5.1422768471661096,5.146535681111739,5.139084945817192,5.135901931711755,5.131773493065596,0.40802241176923887,0.0006413895328136944,0.0006413895328136944,0.0074924145189864426,0.015075988680779431,0.015075988680779431,-0.002302470123544997,0.002302470123544997,-0.009794463013047285,0.009794463013047285,-0.007983763557977946,0.007983763557977946,0.002302470123544997,6,5.126156990159635,0.014860027735870888,0.02037869095210354,0.02037869095210354,0.0,0.0006161192173140471,-1.2117025217078794,0.1030269789140945
430003,333.38,-0.4529,0.32843,40.934,0.295651,41.05983572799887,-0.1258357279988686,0.295651,107511,422556,1670329,27447,3530201,8815835,5.145480815009908,5.136367059563854,5.128735427847836,5.123592417317591,5.09640717452218,5.050173621085559,0.3961318794163786,-0.02720926962547218,0.02720926962547218,0.035162579994216396,-0.01207924350824315,0.01207924350824315,-0.00921495650890755,0.00921495650890755,-0.027056723586060538,0.027056723586060538,-0.08056780499475263,0.08056780499475263,0.00921495650890755,7,5.142732930340054,0.017810222628776472,-0.013997502492218317,0.013997502492218317,0.0,0.006863079550561315,-0.5046200472459208,0.1258357279988686
450339,36.2874,-3.3534,0.40927,41.7061,0.274957,41.61617084497699,0.0899291550230074,0.274957,107902,434789,1682680,27540,3814207,10660432,5.1469498151854305,5.137943638064966,5.141129674231711,5.1267919268966935,5.130011990579969,5.132684963633159,0.4044112103580144,-0.00543386461351927,0.00543386461351927,0.007504457118017042,-0.004198344245603118,0.004198344245603118,-0.008044259199946495,0.008044259199946495,-0.011257438884586834,0.011257438884586834,0.006380399986987934,0.006380399986987934,0.008044259199946495,6,5.127057991306306,0.016064501733671056,0.014071682925404616,0.014071682925404616,0.0,0.0006161192173140471,-1.210471800888532,0.0899291550230074
460003,128.835,43.8555,0.15067,39.1687,0.134119,39.16239469709275,0.0063053029072506,0.134119,48361,193587,750463,12148,1692022,4816024,4.791510642023275,4.789414371347861,4.789728560364481,4.77611999981057,4.777013880059613,4.787598851313386,0.1696759933179989,-0.0036214988064329793,0.0036214988064329793,0.006830822108649127,-0.001285500185800568,0.001285500185800568,-0.009589861944292448,0.009589861944292448,-0.012441275126866986,0.012441275126866986,0.012876153042372978,0.012876153042372978,0.009589861944292448,4,4.811338408317477,0.06666395060623681,-0.021609847952995587,0.021609847952995587,0.0,0.0,-1.228209877186753,0.0063053029072506
460105,129.37,44.0453,0.21071,39.9632,0.223017,39.96571433587724,-0.0025143358772368,0.223017,48105,192274,753820,11827,1679673,4812186,4.779881425815871,4.787109365576955,4.786772947332877,4.778058367867138,4.773832617604602,4.787252614169911,0.16770164992783526,-0.0006348025100192592,0.0006348025100192592,0.005710872851167208,0.004971181958382075,0.004971181958382075,-0.006528914755525327,0.006528914755525327,-0.011864261325283105,0.011864261325283105,0.010725059260977625,0.010725059260977625,0.006528914755525327,3,4.786321545733731,0.006674402280771896,0.0004514015991459175,0.0004514015991459175,0.0,0.0,-1.2895066641678048,0.0025143358772368
490007,184.268,46.6275,0.05513,36.8676,0.194374,36.8456865921438,0.0219134078562035,0.194374,45628,188391,763767,11242,1686390,4607392,4.757852320625821,4.764151069562071,4.7779125839919026,4.783751594526134,4.775565893644744,4.768365376784484,0.16178294554751027,0.0050457602712427555,0.0050457602712427555,0.009565760586313511,0.014470421238586379,0.014470421238586379,0.014138790082236972,0.014138790082236972,-0.0009989314895843303,0.0009989314895843303,-0.016677140502995496,0.016677140502995496,0.014138790082236972,0,,,,,0.0,0.0,,0.0219134078562035
500301,215.548,52.6318,0.3255,41.2625,0.255286,41.0373746970852,0.2251253029148046,0.255286,43421,176646,708026,10710,1638861,4601197,4.736800129272449,4.742619941643525,4.749956393506342,4.750839955429578,4.763150003309073,4.767781040978654,0.1431082681424766,0.010112270903008142,0.010112270903008142,0.011813435467648499,0.009490238583431088,0.009490238583431088,0.005929486562588687,0.005929486562588687,0.01085341428469881,0.01085341428469881,0.018087834412720705,0.018087834412720705,0.005929486562588687,8,4.7826664030547645,0.02930367333068687,-0.03271000954842229,0.03271000954842229,0.0,0.0,-1.2663842762552038,0.2251253029148046
510550,243.275,55.6117,0.24106,40.3291,0.130654,40.2935242729349,0.035575727065094,0.130654,50540,200173,803022,12386,1824956,5031065,4.799936247556156,4.80855394921704,4.804257794905623,4.80551812039735,4.809860253846581,4.806570133285714,0.17938149193155417,0.0018387751173866177,0.0018387751173866177,0.003507211509172669,0.003117337465021517,0.003117337465021517,-0.0021898875915771993,0.0021898875915771993,0.004746239476560946,0.004746239476560946,0.0008252255149804732,0.0008252255149804732,0.0021898875915771993,6,4.788143939698476,0.032665796535701834,0.0161138552071467,0.0161138552071467,0.0,0.0,-1.2629488886642894,0.035575727065094
520071,215.504,53.6193,0.41152,41.8131,0.149106,41.630147425508014,0.1829525744919848,0.149106,42958,172714,714805,10194,1658706,4616193,4.71535734007595,4.737964281932017,4.740180184238336,4.754978325245135,4.768377295318669,4.769194170809029,0.13657778057771303,0.017839424995434144,0.017839424995434144,0.0206876763056854,0.01790589708691732,0.01790589708691732,0.012273037956652732,0.012273037956652732,0.02520126271590021,0.02520126271590021,0.014922479054327982,0.014922479054327982,0.012273037956652732,7,4.786754567215778,0.02479765479245208,-0.04657438297744143,0.04657438297744143,0.0,0.0,-1.270988485924734,0.1829525744919848
550137,334.754,0.0297,0.41931,41.4604,0.22264,41.67799547329698,-0.2175954732969813,0.22264,110283,450871,1745639,26612,3653095,8771887,5.132063943927234,5.147422628211412,5.156903392944944,5.142744820860716,5.111268703087612,5.04800319657633,0.4149480218237798,-0.02339852631833489,0.02339852631833489,0.03995005416205216,0.01791787495813236,0.01791787495813236,-0.0033743247335419344,0.0033743247335419344,-0.03926510348073829,0.03926510348073829,-0.10426712863846974,0.10426712863846974,0.0033743247335419344,2,2.315792777576851,3.978101646190945,2.841110615368093,2.841110615368093,1.0,0.0,3.437544961316846,0.2175954732969813
550154,36.3556,-3.5962,0.21003,40.1479,0.148877,39.95788024910866,0.1900197508913379,0.148877,108457,434265,1678323,27254,3816116,10639081,5.142416296325506,5.140171710278791,5.14060595576916,5.125665940998066,5.130229299327172,5.131814274832127,0.40406136750856564,-0.0048371032480633335,0.0048371032480633335,0.006827471280247031,-0.0013058846714806645,0.0013058846714806645,-0.010463700702790792,0.010463700702790792,-0.010749123334621413,0.010749123334621413,0.006556542409489394,0.006556542409489394,0.010463700702790792,8,5.073190859776158,0.10577628901902655,0.06741509599300155,0.06741509599300155,0.0,0.004028060671310509,-0.7342598694778035,0.1900197508913379
560054,353.296,-0.3364,0.4798,41.8956,0.237796,42.02367916061191,-0.1280791606119038,0.237796,116552,465032,1731289,31262,3486730,8471200,5.202000760578143,5.171433575097699,5.1703339000009425,5.139159956511247,5.091026060877153,5.032855105197961,0.4239195727504466,-0.05122358611554598,0.05122358611554598,0.06236647688764413,-0.02284281135762443,0.02284281135762443,-0.02328049474310765,0.02328049474310765,-0.06925858126792823,0.06925858126792823,-0.11592544792455385,0.11592544792455385,0.02328049474310765,1,5.161444328186219,0.0,0.008889571814723496,0.008889571814723496,0.0,0.0,-1.2963265090616305,0.1280791606119038
560150,333.961,1.2276,0.19957,39.8965,0.17155,39.83431581805524,0.0621841819447652,0.17155,118861,448698,1640226,30057,3452903,8719779,5.184930190076278,5.179953152158713,5.154805228942872,5.115694092577571,5.08679212183145,5.045415646457301,0.4135464526113444,-0.04720125407411726,0.04720125407411726,0.05536852704034045,-0.021730566017068492,0.021730566017068492,-0.046353113294951384,0.046353113294951384,-0.06131780373784216,0.06131780373784216,-0.07688182432189987,0.07688182432189987,0.046353113294951384,8,5.1365583994925625,0.06005488232288554,0.018246829450309754,0.018246829450309754,0.0,0.023301577489771578,1.3912574673393636,0.0621841819447652
560152,334.8,1.1602,0.24851,40.3657,0.261564,40.3681352973562,-0.0024352973562002,0.261564,113622,441944,1646818,28412,3469395,8672964,5.160487201293333,5.160376370449258,5.148218352123827,5.1174360049589,5.088861491303138,5.043077712419798,0.40914643252399013,-0.03812338474690458,0.03812338474690458,0.04681572927300798,-0.008850103927130485,0.008850103927130485,-0.030974926173449983,0.030974926173449983,-0.05299310613529739,0.05299310613529739,-0.08151204140976097,0.08151204140976097,0.030974926173449983,8,5.151097602785487,0.030230788582989686,-0.002879250661660393,0.002879250661660393,0.0,0.043118853527545735,3.59430329662605,0.0024352973562002
570056,37.0067,-3.495,0.28998,40.7298,0.234493,40.74913259073442,-0.0193325907344217,0.234493,108087,417245,1660811,28462,3772651,10618399,5.16125078275789,5.138687599607804,5.123242309238925,5.121110610100841,5.125254364374183,5.1309692000195195,0.39246248755048835,-0.009967349259608174,0.009967349259608174,0.01503389879430963,-0.027417318128785128,0.027417318128785128,-0.012679117797726805,0.012679117797726805,0.0013030726346466616,0.0013030726346466616,0.010777457531339902,0.010777457531339902,0.012679117797726805,7,5.127286135700723,0.005528166574646424,-0.004043826461797906,0.004043826461797906,0.0,0.013789850544201752,0.26351678003824475,0.0193325907344217
580235,150.235,2.5796,0.33154,41.0301,0.218692,41.08347504960542,-0.053375049605421,0.218692,72532,265171,1004411,18540,2265373,6315835,4.975103263867894,4.96544575909711,4.92637779150511,4.90270202869128,4.9037475296139315,4.9053409630195235,0.26095739700263887,-0.02727638696306738,0.02727638696306738,0.03269859930656995,-0.03514799867138013,0.03514799867138013,-0.04526003435168269,0.04526003435168269,-0.022058900121873344,0.022058900121873344,0.0028902008612538377,0.0028902008612538377,0.04526003435168269,1,4.927269467828349,0.0,-0.0008916763232393876,0.0008916763232393876,0.0,0.0,-1.2963265090616305,0.053375049605421
590005,151.018,1.2155,0.17137,39.5424,0.275502,39.46851993198311,0.0738800680168907,0.275502,61954,249280,1020318,15154,2273253,6307167,4.887526050665432,4.8969864799477545,4.8995393054902925,4.909526109975507,4.905255581807718,4.904744517805559,0.24302934387161237,0.006042778897660127,0.006042778897660127,0.007792786151122327,0.008665731580380738,0.008665731580380738,0.009045431027810746,0.009045431027810746,0.006194363472793936,0.006194363472793936,-0.005038955373700079,0.005038955373700079,0.009045431027810746,0,,,,,0.0,0.0,,0.0738800680168907
744,329.198,0.3175,0.12694,38.6849,0.280884,38.75879710381835,-0.0738971038183535,0.280884,110461,458415,1701786,27968,3598141,9108761,5.153647048902297,5.148123020830382,5.164109894621317,5.131695337723261,5.104685916564657,5.064369473312181,0.4197619500338705,-0.02733885257595898,0.02733885257595898,0.03734264320434134,0.007547347816208644,0.007547347816208644,-0.011850068475969635,0.011850068475969635,-0.05330118788598553,0.05330118788598553,-0.07370831542143262,0.07370831542143262,0.011850068475969635,7,5.111050381161591,0.05232796860806902,0.05305951345972648,0.05305951345972648,0.0,0.012989476597674474,0.221129701503602,0.0738971038183535
